CO_FIP,time,total_precipitation_m,latitude_precip,longitude_precip,temperature_K,latitude_temp,longitude_temp
17199,2023-02-28 18:00:00,0.007197487168014,37.65,-88.875,,,
17199,2023-03-01 00:00:00,,,,282.0318603515625,37.65,-88.875
17199,2023-03-31 18:00:00,0.00214568362571295,37.65,-88.875,,,
17199,2023-04-01 00:00:00,,,,288.1859130859375,37.65,-88.875
17199,2023-04-30 18:00:00,0.0019163070246577,37.65,-88.875,,,
17199,2023-05-01 00:00:00,,,,293.5350341796875,37.65,-88.875
17199,2023-05-31 18:00:00,0.0022226572036743,37.65,-88.875,,,
17199,2023-06-01 00:00:00,,,,297.6038818359375,37.65,-88.875
17199,2023-06-30 18:00:00,0.0033056377433239997,37.65,-88.875,,,
17199,2023-07-01 00:00:00,,,,299.67071533203125,37.65,-88.875
17199,2023-07-31 18:00:00,0.00913083553314205,37.65,-88.875,,,
17199,2023-08-01 00:00:00,,,,298.30633544921875,37.65,-88.875
17199,2023-08-31 18:00:00,0.0018834709189832,37.65,-88.875,,,
17199,2023-09-01 00:00:00,,,,294.9257202148437,37.65,-88.875
17199,2023-09-30 18:00:00,0.0035503266844898003,37.65,-88.875,,,
17199,2023-10-01 00:00:00,,,,289.070068359375,37.65,-88.875
17199,2023-10-31 18:00:00,0.00079880352132015,37.65,-88.875,,,
17199,2023-11-01 00:00:00,,,,282.452392578125,37.65,-88.875
17199,2023-11-30 18:00:00,0.0018724440596997,37.65,-88.875,,,
17199,2023-12-01 00:00:00,,,,279.8802490234375,37.65,-88.875
17199,2023-12-31 18:00:00,0.00455360999330875,37.65,-88.875,,,
17199,2024-01-01 00:00:00,,,,273.634521484375,37.65,-88.875
17199,2024-01-31 18:00:00,0.00118331587873395,37.65,-88.875,,,
17199,2024-02-01 00:00:00,,,,281.34832763671875,37.65,-88.875
17199,2024-02-29 18:00:00,0.00264169555157415,37.65,-88.875,,,
17199,2024-03-01 00:00:00,,,,284.69775390625,37.65,-88.875
17199,2024-03-31 18:00:00,0.0038013218436389502,37.65,-88.875,,,
17199,2024-04-01 00:00:00,,,,289.4803466796875,37.65,-88.875
17199,2024-04-30 18:00:00,0.0041395423468202,37.65,-88.875,,,
17199,2024-05-01 00:00:00,,,,294.6971435546875,37.65,-88.875
17199,2024-05-31 18:00:00,0.00436173682101065,37.65,-88.875,,,
17199,2024-06-01 00:00:00,,,,298.0643310546875,37.65,-88.875
17199,2024-06-30 18:00:00,0.00500296335667365,37.65,-88.875,,,
17199,2024-07-01 00:00:00,,,,298.46966552734375,37.65,-88.875
17199,2024-07-31 18:00:00,0.0009052276145666001,37.65,-88.875,,,
17199,2024-08-01 00:00:00,,,,298.26080322265625,37.65,-88.875
17199,2024-08-31 18:00:00,0.00504566426388915,37.65,-88.875,,,
17199,2024-09-01 00:00:00,,,,295.4050598144531,37.65,-88.875
17199,2024-09-30 18:00:00,0.0004253506631357,37.65,-88.875,,,
17199,2024-10-01 00:00:00,,,,289.8201904296875,37.65,-88.875
17199,2024-10-31 18:00:00,0.00260592694394285,37.65,-88.875,,,
17199,2024-11-01 00:00:00,,,,284.4384765625,37.65,-88.875
17199,2024-11-30 18:00:00,0.00456755142658945,37.65,-88.875,,,
17199,2024-12-01 00:00:00,,,,278.55712890625,37.65,-88.875
17199,2024-12-31 18:00:00,0.00324650407128495,37.65,-88.875,,,
17199,2025-01-01 00:00:00,,,,272.595947265625,37.65,-88.875
17199,2025-01-31 18:00:00,0.0044208883773535,37.65,-88.875,,,
17199,2025-02-01 00:00:00,,,,275.800537109375,37.65,-88.875
17199,2025-02-28 18:00:00,0.0024690567515790003,37.65,-88.875,,,
17199,2025-03-01 00:00:00,,,,285.3564453125,37.65,-88.875
17201,2007-12-31 18:00:00,0.0022561848163604,42.4,-89.125,,,
17201,2008-01-01 00:00:00,,,,267.059814453125,42.4,-89.125
17201,2008-01-31 18:00:00,0.0032361804042011,42.4,-89.125,,,
17201,2008-02-01 00:00:00,,,,266.229248046875,42.4,-89.125
17201,2008-02-29 18:00:00,0.0025200126692652,42.4,-89.125,,,
17201,2008-03-01 00:00:00,,,,273.4107666015625,42.4,-89.125
17201,2008-03-31 18:00:00,0.0041734753176569505,42.4,-89.125,,,
17201,2008-04-01 00:00:00,,,,282.642578125,42.4,-89.125
17201,2008-04-30 18:00:00,0.0016567348502576,42.4,-89.125,,,
17201,2008-05-01 00:00:00,,,,287.0615234375,42.4,-89.125
17201,2008-05-31 18:00:00,0.00466711493209,42.4,-89.125,,,
17201,2008-06-01 00:00:00,,,,294.118896484375,42.4,-89.125
17201,2008-06-30 18:00:00,0.0029277682770043,42.4,-89.125,,,
17201,2008-07-01 00:00:00,,,,295.85870361328125,42.4,-89.125
17201,2008-07-31 18:00:00,0.0012205003295093,42.4,-89.125,,,
17201,2008-08-01 00:00:00,,,,294.53387451171875,42.4,-89.125
17201,2008-08-31 18:00:00,0.0065570352599024,42.4,-89.125,,,
17201,2008-09-01 00:00:00,,,,291.130859375,42.4,-89.125
17201,2008-09-30 18:00:00,0.00188597734086215,42.4,-89.125,,,
17201,2008-10-01 00:00:00,,,,283.5938720703125,42.4,-89.125
17201,2008-10-31 18:00:00,0.00133152003400025,42.4,-89.125,,,
17201,2008-11-01 00:00:00,,,,276.6400146484375,42.4,-89.125
17201,2008-11-30 18:00:00,0.00425971741788085,42.4,-89.125,,,
17201,2008-12-01 00:00:00,,,,266.2471923828125,42.4,-89.125
17201,2008-12-31 18:00:00,0.0010649680625647,42.4,-89.125,,,
17201,2009-01-01 00:00:00,,,,262.85302734375,42.4,-89.125
17201,2009-01-31 18:00:00,0.00203274469822645,42.4,-89.125,,,
17201,2009-02-01 00:00:00,,,,270.2490234375,42.4,-89.125
17201,2009-02-28 18:00:00,0.0038538097869604,42.4,-89.125,,,
17201,2009-03-01 00:00:00,,,,276.6920166015625,42.4,-89.125
17201,2009-03-31 18:00:00,0.004114341689273699,42.4,-89.125,,,
17201,2009-04-01 00:00:00,,,,281.8485107421875,42.4,-89.125
17201,2009-04-30 18:00:00,0.00244673481211065,42.4,-89.125,,,
17201,2009-05-01 00:00:00,,,,288.397705078125,42.4,-89.125
17201,2009-05-31 18:00:00,0.00610600691288705,42.4,-89.125,,,
17201,2009-06-01 00:00:00,,,,293.1302490234375,42.4,-89.125
17201,2009-06-30 18:00:00,0.0027784227859228502,42.4,-89.125,,,
17201,2009-07-01 00:00:00,,,,292.75787353515625,42.4,-89.125
17201,2009-07-31 18:00:00,0.0050396202132104995,42.4,-89.125,,,
17201,2009-08-01 00:00:00,,,,293.120361328125,42.4,-89.125
17201,2009-08-31 18:00:00,0.00157682294957335,42.4,-89.125,,,
17201,2009-09-01 00:00:00,,,,290.33172607421875,42.4,-89.125
17201,2009-09-30 18:00:00,0.0047754272818565004,42.4,-89.125,,,
17201,2009-10-01 00:00:00,,,,281.45953369140625,42.4,-89.125
17201,2009-10-31 18:00:00,0.0015359937679022,42.4,-89.125,,,
17201,2009-11-01 00:00:00,,,,279.74322509765625,42.4,-89.125
17201,2009-11-30 18:00:00,0.00366116757504635,42.4,-89.125,,,
17201,2009-12-01 00:00:00,,,,268.922607421875,42.4,-89.125
17201,2009-12-31 18:00:00,0.0010835826396942,42.4,-89.125,,,
17201,2010-01-01 00:00:00,,,,265.8656005859375,42.4,-89.125
17201,2010-01-31 18:00:00,0.0010808974038809,42.4,-89.125,,,
17201,2010-02-01 00:00:00,,,,269.30780029296875,42.4,-89.125
17201,2010-02-28 18:00:00,0.0012300550006329502,42.4,-89.125,,,
17201,2010-03-01 00:00:00,,,,278.4564208984375,42.4,-89.125
17201,2010-03-31 18:00:00,0.004478275543078751,42.4,-89.125,,,
17201,2010-04-01 00:00:00,,,,285.7325439453125,42.4,-89.125
17201,2010-04-30 18:00:00,0.00351178646087645,42.4,-89.125,,,
17201,2010-05-01 00:00:00,,,,289.51953125,42.4,-89.125
17201,2010-05-31 18:00:00,0.0069367408286779494,42.4,-89.125,,,
17201,2010-06-01 00:00:00,,,,294.36029052734375,42.4,-89.125
17201,2010-06-30 18:00:00,0.00455818162299685,42.4,-89.125,,,
17201,2010-07-01 00:00:00,,,,297.30792236328125,42.4,-89.125
17201,2010-07-31 18:00:00,0.00201301556080575,42.4,-89.125,,,
17201,2010-08-01 00:00:00,,,,296.64605712890625,42.4,-89.125
17201,2010-08-31 18:00:00,0.0028701541014015,42.4,-89.125,,,
17201,2010-09-01 00:00:00,,,,290.62493896484375,42.4,-89.125
17201,2010-09-30 18:00:00,0.0013845502398908,42.4,-89.125,,,
17201,2010-10-01 00:00:00,,,,285.42779541015625,42.4,-89.125
17201,2010-10-31 18:00:00,0.00142592168413095,42.4,-89.125,,,
17201,2010-11-01 00:00:00,,,,277.70611572265625,42.4,-89.125
17201,2010-11-30 18:00:00,0.00165252387523645,42.4,-89.125,,,
17201,2010-12-01 00:00:00,,,,266.4541015625,42.4,-89.125
17201,2010-12-31 18:00:00,0.00099009857513005,42.4,-89.125,,,
17201,2011-01-01 00:00:00,,,,266.185546875,42.4,-89.125
17201,2011-01-31 18:00:00,0.0022936582099646,42.4,-89.125,,,
17201,2011-02-01 00:00:00,,,,269.627197265625,42.4,-89.125
17201,2011-02-28 18:00:00,0.0019949972629546503,42.4,-89.125,,,
17201,2011-03-01 00:00:00,,,,275.39453125,42.4,-89.125
17201,2011-03-31 18:00:00,0.00362784857861695,42.4,-89.125,,,
17201,2011-04-01 00:00:00,,,,281.6658935546875,42.4,-89.125
17201,2011-04-30 18:00:00,0.0034015416167675998,42.4,-89.125,,,
17201,2011-05-01 00:00:00,,,,288.02978515625,42.4,-89.125
17201,2011-05-31 18:00:00,0.0039802549872547,42.4,-89.125,,,
17201,2011-06-01 00:00:00,,,,293.8939208984375,42.4,-89.125
17201,2011-06-30 18:00:00,0.0030555722769349,42.4,-89.125,,,
17201,2011-07-01 00:00:00,,,,298.84765625,42.4,-89.125
17201,2011-07-31 18:00:00,0.00395314674824475,42.4,-89.125,,,
17201,2011-08-01 00:00:00,,,,295.2403564453125,42.4,-89.125
17201,2011-08-31 18:00:00,0.003614425426349,42.4,-89.125,,,
17201,2011-09-01 00:00:00,,,,289.03985595703125,42.4,-89.125
17201,2011-09-30 18:00:00,0.0012174604926258,42.4,-89.125,,,
17201,2011-10-01 00:00:00,,,,284.52740478515625,42.4,-89.125
17201,2011-10-31 18:00:00,0.0029579519759863,42.4,-89.125,,,
17201,2011-11-01 00:00:00,,,,278.5496826171875,42.4,-89.125
17201,2011-11-30 18:00:00,0.00175095791928465,42.4,-89.125,,,
17201,2011-12-01 00:00:00,,,,273.6495361328125,42.4,-89.125
17201,2011-12-31 18:00:00,0.0013612865004687998,42.4,-89.125,,,
17201,2012-01-01 00:00:00,,,,270.333251953125,42.4,-89.125
17201,2012-01-31 18:00:00,0.0013511597644537,42.4,-89.125,,,
17201,2012-02-01 00:00:00,,,,272.489990234375,42.4,-89.125
17201,2012-02-29 18:00:00,0.00216885795816775,42.4,-89.125,,,
17201,2012-03-01 00:00:00,,,,284.08056640625,42.4,-89.125
17201,2012-03-31 18:00:00,0.00219234218820925,42.4,-89.125,,,
17201,2012-04-01 00:00:00,,,,282.978271484375,42.4,-89.125
17201,2012-04-30 18:00:00,0.0021085736807435,42.4,-89.125,,,
17201,2012-05-01 00:00:00,,,,291.50244140625,42.4,-89.125
17201,2012-05-31 18:00:00,0.0008714497089385501,42.4,-89.125,,,
17201,2012-06-01 00:00:00,,,,295.8895263671875,42.4,-89.125
17201,2012-06-30 18:00:00,0.00256650429219,42.4,-89.125,,,
17201,2012-07-01 00:00:00,,,,299.72808837890625,42.4,-89.125
17201,2012-07-31 18:00:00,0.00182383041828865,42.4,-89.125,,,
17201,2012-08-01 00:00:00,,,,294.82891845703125,42.4,-89.125
17201,2012-08-31 18:00:00,0.0015894412063061501,42.4,-89.125,,,
17201,2012-09-01 00:00:00,,,,289.70635986328125,42.4,-89.125
17201,2012-09-30 18:00:00,0.0043973920401185005,42.4,-89.125,,,
17201,2012-10-01 00:00:00,,,,282.92657470703125,42.4,-89.125
17201,2012-10-31 18:00:00,0.0007497845217585,42.4,-89.125,,,
17201,2012-11-01 00:00:00,,,,277.01153564453125,42.4,-89.125
17201,2012-11-30 18:00:00,0.00220528244972225,42.4,-89.125,,,
17201,2012-12-01 00:00:00,,,,273.619873046875,42.4,-89.125
17201,2012-12-31 18:00:00,0.0027099726721644,42.4,-89.125,,,
17201,2013-01-01 00:00:00,,,,269.1341552734375,42.4,-89.125
17201,2013-01-31 18:00:00,0.00287838862277565,42.4,-89.125,,,
17201,2013-02-01 00:00:00,,,,268.59228515625,42.4,-89.125
17201,2013-02-28 18:00:00,0.00214405637234445,42.4,-89.125,,,
17201,2013-03-01 00:00:00,,,,272.0594482421875,42.4,-89.125
17201,2013-03-31 18:00:00,0.00566005706787105,42.4,-89.125,,,
17201,2013-04-01 00:00:00,,,,280.65673828125,42.4,-89.125
17201,2013-04-30 18:00:00,0.00431213364936405,42.4,-89.125,,,
17201,2013-05-01 00:00:00,,,,289.5023193359375,42.4,-89.125
17201,2013-05-31 18:00:00,0.0043172359000891,42.4,-89.125,,,
17201,2013-06-01 00:00:00,,,,293.27490234375,42.4,-89.125
17201,2013-06-30 18:00:00,0.0013084411621093498,42.4,-89.125,,,
17201,2013-07-01 00:00:00,,,,295.5802001953125,42.4,-89.125
17201,2013-07-31 18:00:00,0.0021314143959898,42.4,-89.125,,,
17201,2013-08-01 00:00:00,,,,294.7353210449219,42.4,-89.125
17201,2013-08-31 18:00:00,0.0010959624778479,42.4,-89.125,,,
17201,2013-09-01 00:00:00,,,,291.189208984375,42.4,-89.125
17201,2013-09-30 18:00:00,0.0024022995494305498,42.4,-89.125,,,
17201,2013-10-01 00:00:00,,,,283.7213134765625,42.4,-89.125
17201,2013-10-31 18:00:00,0.00292949075810605,42.4,-89.125,,,
17201,2013-11-01 00:00:00,,,,275.1533203125,42.4,-89.125
17201,2013-11-30 18:00:00,0.0016302226576954,42.4,-89.125,,,
17201,2013-12-01 00:00:00,,,,266.3106689453125,42.4,-89.125
17201,2013-12-31 18:00:00,0.0015302717220038,42.4,-89.125,,,
17201,2014-01-01 00:00:00,,,,262.1885986328125,42.4,-89.125
17201,2014-01-31 18:00:00,0.0016075014136731,42.4,-89.125,,,
17201,2014-02-01 00:00:00,,,,262.8870849609375,42.4,-89.125
17201,2014-02-28 18:00:00,0.00140323629602785,42.4,-89.125,,,
17201,2014-03-01 00:00:00,,,,271.72021484375,42.4,-89.125
17201,2014-03-31 18:00:00,0.00455495109781615,42.4,-89.125,,,
17201,2014-04-01 00:00:00,,,,281.87451171875,42.4,-89.125
17201,2014-04-30 18:00:00,0.0025167285930365,42.4,-89.125,,,
17201,2014-05-01 00:00:00,,,,288.8135986328125,42.4,-89.125
17201,2014-05-31 18:00:00,0.0059915063902735,42.4,-89.125,,,
17201,2014-06-01 00:00:00,,,,294.338134765625,42.4,-89.125
17201,2014-06-30 18:00:00,0.00275287032127375,42.4,-89.125,,,
17201,2014-07-01 00:00:00,,,,293.49847412109375,42.4,-89.125
17201,2014-07-31 18:00:00,0.0017711876425891499,42.4,-89.125,,,
17201,2014-08-01 00:00:00,,,,294.9239501953125,42.4,-89.125
17201,2014-08-31 18:00:00,0.0030130504164843997,42.4,-89.125,,,
17201,2014-09-01 00:00:00,,,,289.529052734375,42.4,-89.125
17201,2014-09-30 18:00:00,0.00375882978551085,42.4,-89.125,,,
17201,2014-10-01 00:00:00,,,,283.59783935546875,42.4,-89.125
17201,2014-10-31 18:00:00,0.00158528680913145,42.4,-89.125,,,
17201,2014-11-01 00:00:00,,,,273.145751953125,42.4,-89.125
17201,2014-11-30 18:00:00,0.0010289966594427,42.4,-89.125,,,
17201,2014-12-01 00:00:00,,,,272.39398193359375,42.4,-89.125
17201,2014-12-31 18:00:00,0.00095692276954645,42.4,-89.125,,,
17201,2015-01-01 00:00:00,,,,267.127685546875,42.4,-89.125
17201,2015-01-31 18:00:00,0.0012772679328918002,42.4,-89.125,,,
17201,2015-02-01 00:00:00,,,,262.614990234375,42.4,-89.125
17201,2015-02-28 18:00:00,0.00093724718317385,42.4,-89.125,,,
17201,2015-03-01 00:00:00,,,,275.053466796875,42.4,-89.125
17201,2015-03-31 18:00:00,0.0027531026862561503,42.4,-89.125,,,
17201,2015-04-01 00:00:00,,,,283.5462646484375,42.4,-89.125
17201,2015-04-30 18:00:00,0.0037513494025915497,42.4,-89.125,,,
17201,2015-05-01 00:00:00,,,,289.5489501953125,42.4,-89.125
17201,2015-05-31 18:00:00,0.0049244163092225,42.4,-89.125,,,
17201,2015-06-01 00:00:00,,,,293.6796875,42.4,-89.125
17201,2015-06-30 18:00:00,0.0054817437194287,42.4,-89.125,,,
17201,2015-07-01 00:00:00,,,,295.5103759765625,42.4,-89.125
17201,2015-07-31 18:00:00,0.00286771054379635,42.4,-89.125,,,
17201,2015-08-01 00:00:00,,,,294.3206787109375,42.4,-89.125
17201,2015-08-31 18:00:00,0.00232868781313295,42.4,-89.125,,,
17201,2015-09-01 00:00:00,,,,293.4176025390625,42.4,-89.125
17201,2015-09-30 18:00:00,0.00160673842765385,42.4,-89.125,,,
17201,2015-10-01 00:00:00,,,,285.058837890625,42.4,-89.125
17201,2015-10-31 18:00:00,0.00483055110089475,42.4,-89.125,,,
17201,2015-11-01 00:00:00,,,,279.243896484375,42.4,-89.125
17201,2015-11-30 18:00:00,0.00488719716668125,42.4,-89.125,,,
17201,2015-12-01 00:00:00,,,,276.0919189453125,42.4,-89.125
17201,2015-12-31 18:00:00,0.0009298203513025999,42.4,-89.125,,,
17201,2016-01-01 00:00:00,,,,267.771728515625,42.4,-89.125
17201,2016-01-31 18:00:00,0.000723659992218,42.4,-89.125,,,
17201,2016-02-01 00:00:00,,,,271.6822509765625,42.4,-89.125
17201,2016-02-29 18:00:00,0.004618298960849599,42.4,-89.125,,,
17201,2016-03-01 00:00:00,,,,278.885498046875,42.4,-89.125
17201,2016-03-31 18:00:00,0.0024936734698712,42.4,-89.125,,,
17201,2016-04-01 00:00:00,,,,282.033935546875,42.4,-89.125
17201,2016-04-30 18:00:00,0.00316772446967655,42.4,-89.125,,,
17201,2016-05-01 00:00:00,,,,288.8328857421875,42.4,-89.125
17201,2016-05-31 18:00:00,0.00251522660255425,42.4,-89.125,,,
17201,2016-06-01 00:00:00,,,,295.0032958984375,42.4,-89.125
17201,2016-06-30 18:00:00,0.0041068792343139,42.4,-89.125,,,
17201,2016-07-01 00:00:00,,,,296.38861083984375,42.4,-89.125
17201,2016-07-31 18:00:00,0.0030918121337890504,42.4,-89.125,,,
17201,2016-08-01 00:00:00,,,,296.412109375,42.4,-89.125
17201,2016-08-31 18:00:00,0.0025034069549292,42.4,-89.125,,,
17201,2016-09-01 00:00:00,,,,293.11273193359375,42.4,-89.125
17201,2016-09-30 18:00:00,0.0025110421702265002,42.4,-89.125,,,
17201,2016-10-01 00:00:00,,,,286.58367919921875,42.4,-89.125
17201,2016-10-31 18:00:00,0.00217628176324065,42.4,-89.125,,,
17201,2016-11-01 00:00:00,,,,280.6470947265625,42.4,-89.125
17201,2016-11-30 18:00:00,0.0016506311949342,42.4,-89.125,,,
17201,2016-12-01 00:00:00,,,,268.7325439453125,42.4,-89.125
17201,2016-12-31 18:00:00,0.0024070618674158504,42.4,-89.125,,,
17201,2017-01-01 00:00:00,,,,270.29345703125,42.4,-89.125
17201,2017-01-31 18:00:00,0.0014852583408355,42.4,-89.125,,,
17201,2017-02-01 00:00:00,,,,275.5386962890625,42.4,-89.125
17201,2017-02-28 18:00:00,0.0027786849532276,42.4,-89.125,,,
17201,2017-03-01 00:00:00,,,,276.2537841796875,42.4,-89.125
17201,2017-03-31 18:00:00,0.00543689727783195,42.4,-89.125,,,
17201,2017-04-01 00:00:00,,,,284.6746826171875,42.4,-89.125
17201,2017-04-30 18:00:00,0.00480324029922485,42.4,-89.125,,,
17201,2017-05-01 00:00:00,,,,287.4697265625,42.4,-89.125
17201,2017-05-31 18:00:00,0.00424994225613765,42.4,-89.125,,,
17201,2017-06-01 00:00:00,,,,294.7261962890625,42.4,-89.125
17201,2017-06-30 18:00:00,0.0036903142463415497,42.4,-89.125,,,
17201,2017-07-01 00:00:00,,,,295.95928955078125,42.4,-89.125
17201,2017-07-31 18:00:00,0.0023666499182581,42.4,-89.125,,,
17201,2017-08-01 00:00:00,,,,293.2353515625,42.4,-89.125
17201,2017-08-31 18:00:00,0.0007637143135070001,42.4,-89.125,,,
17201,2017-09-01 00:00:00,,,,292.2132568359375,42.4,-89.125
17201,2017-09-30 18:00:00,0.0043618916533887005,42.4,-89.125,,,
17201,2017-10-01 00:00:00,,,,286.0950927734375,42.4,-89.125
17201,2017-10-31 18:00:00,0.00143204908818005,42.4,-89.125,,,
17201,2017-11-01 00:00:00,,,,276.40606689453125,42.4,-89.125
17201,2017-11-30 18:00:00,0.0008628843352198,42.4,-89.125,,,
17201,2017-12-01 00:00:00,,,,269.353515625,42.4,-89.125
17201,2017-12-31 18:00:00,0.0018182573840021502,42.4,-89.125,,,
17201,2018-01-01 00:00:00,,,,267.3848876953125,42.4,-89.125
17201,2018-01-31 18:00:00,0.00295561552047725,42.4,-89.125,,,
17201,2018-02-01 00:00:00,,,,269.1552734375,42.4,-89.125
17201,2018-02-28 18:00:00,0.0009883760940283,42.4,-89.125,,,
17201,2018-03-01 00:00:00,,,,275.156494140625,42.4,-89.125
17201,2018-03-31 18:00:00,0.00285679101943965,42.4,-89.125,,,
17201,2018-04-01 00:00:00,,,,277.8631591796875,42.4,-89.125
17201,2018-04-30 18:00:00,0.00604343414306635,42.4,-89.125,,,
17201,2018-05-01 00:00:00,,,,292.343994140625,42.4,-89.125
17201,2018-05-31 18:00:00,0.0054639815352857,42.4,-89.125,,,
17201,2018-06-01 00:00:00,,,,294.8873291015625,42.4,-89.125
17201,2018-06-30 18:00:00,0.0022661266848444496,42.4,-89.125,,,
17201,2018-07-01 00:00:00,,,,296.27020263671875,42.4,-89.125
17201,2018-07-31 18:00:00,0.0054019927047192495,42.4,-89.125,,,
17201,2018-08-01 00:00:00,,,,295.7792663574219,42.4,-89.125
17201,2018-08-31 18:00:00,0.0053900002967566,42.4,-89.125,,,
17201,2018-09-01 00:00:00,,,,291.98602294921875,42.4,-89.125
17201,2018-09-30 18:00:00,0.0037539361510425502,42.4,-89.125,,,
17201,2018-10-01 00:00:00,,,,282.97125244140625,42.4,-89.125
17201,2018-10-31 18:00:00,0.0021850643679499,42.4,-89.125,,,
17201,2018-11-01 00:00:00,,,,273.24847412109375,42.4,-89.125
17201,2018-11-30 18:00:00,0.00240974407643075,42.4,-89.125,,,
17201,2018-12-01 00:00:00,,,,272.63409423828125,42.4,-89.125
17201,2018-12-31 18:00:00,0.0024079440627246497,42.4,-89.125,,,
17201,2019-01-01 00:00:00,,,,265.701416015625,42.4,-89.125
17201,2019-01-31 18:00:00,0.00304861064068965,42.4,-89.125,,,
17201,2019-02-01 00:00:00,,,,267.965576171875,42.4,-89.125
17201,2019-02-28 18:00:00,0.0017351030837744,42.4,-89.125,,,
17201,2019-03-01 00:00:00,,,,274.0521240234375,42.4,-89.125
17201,2019-03-31 18:00:00,0.00416203122586005,42.4,-89.125,,,
17201,2019-04-01 00:00:00,,,,282.3538818359375,42.4,-89.125
17201,2019-04-30 18:00:00,0.0056312202941626,42.4,-89.125,,,
17201,2019-05-01 00:00:00,,,,287.461181640625,42.4,-89.125
17201,2019-05-31 18:00:00,0.0034240363165736,42.4,-89.125,,,
17201,2019-06-01 00:00:00,,,,293.5411376953125,42.4,-89.125
17201,2019-06-30 18:00:00,0.0022091148421167998,42.4,-89.125,,,
17201,2019-07-01 00:00:00,,,,298.0078125,42.4,-89.125
17201,2019-07-31 18:00:00,0.0026670454535633,42.4,-89.125,,,
17201,2019-08-01 00:00:00,,,,294.76806640625,42.4,-89.125
17201,2019-08-31 18:00:00,0.00648536681546825,42.4,-89.125,,,
17201,2019-09-01 00:00:00,,,,293.164794921875,42.4,-89.125
17201,2019-09-30 18:00:00,0.00425394764170045,42.4,-89.125,,,
17201,2019-10-01 00:00:00,,,,282.7508544921875,42.4,-89.125
17201,2019-10-31 18:00:00,0.0021707413252442503,42.4,-89.125,,,
17201,2019-11-01 00:00:00,,,,273.40570068359375,42.4,-89.125
17201,2019-11-30 18:00:00,0.0014263212215155,42.4,-89.125,,,
17201,2019-12-01 00:00:00,,,,273.4140625,42.4,-89.125
17201,2019-12-31 18:00:00,0.00255721807479855,42.4,-89.125,,,
17201,2020-01-01 00:00:00,,,,270.68310546875,42.4,-89.125
17201,2020-01-31 18:00:00,0.0009595870506017999,42.4,-89.125,,,
17201,2020-02-01 00:00:00,,,,269.8077392578125,42.4,-89.125
17201,2020-02-29 18:00:00,0.00300818681716915,42.4,-89.125,,,
17201,2020-03-01 00:00:00,,,,277.6143798828125,42.4,-89.125
17201,2020-03-31 18:00:00,0.0034677325747906997,42.4,-89.125,,,
17201,2020-04-01 00:00:00,,,,281.2705078125,42.4,-89.125
17201,2020-04-30 18:00:00,0.00406113243661815,42.4,-89.125,,,
17201,2020-05-01 00:00:00,,,,287.8291015625,42.4,-89.125
17201,2020-05-31 18:00:00,0.003253161907196,42.4,-89.125,,,
17201,2020-06-01 00:00:00,,,,295.427490234375,42.4,-89.125
17201,2020-06-30 18:00:00,0.00157930841669435,42.4,-89.125,,,
17201,2020-07-01 00:00:00,,,,298.1767578125,42.4,-89.125
17201,2020-07-31 18:00:00,0.0012103915214538,42.4,-89.125,,,
17201,2020-08-01 00:00:00,,,,296.1626281738281,42.4,-89.125
17201,2020-08-31 18:00:00,0.00444986810907715,42.4,-89.125,,,
17201,2020-09-01 00:00:00,,,,290.14013671875,42.4,-89.125
17201,2020-09-30 18:00:00,0.0018598556052893001,42.4,-89.125,,,
17201,2020-10-01 00:00:00,,,,281.8739013671875,42.4,-89.125
17201,2020-10-31 18:00:00,0.0015680370852351,42.4,-89.125,,,
17201,2020-11-01 00:00:00,,,,280.239013671875,42.4,-89.125
17201,2020-11-30 18:00:00,0.00185203528963025,42.4,-89.125,,,
17201,2020-12-01 00:00:00,,,,271.69110107421875,42.4,-89.125
17201,2020-12-31 18:00:00,0.00204695458523925,42.4,-89.125,,,
17201,2021-01-01 00:00:00,,,,269.0042724609375,42.4,-89.125
17201,2021-01-31 18:00:00,0.001184063963592,42.4,-89.125,,,
17201,2021-02-01 00:00:00,,,,263.95947265625,42.4,-89.125
17201,2021-02-28 18:00:00,0.00190621614456175,42.4,-89.125,,,
17201,2021-03-01 00:00:00,,,,278.8382568359375,42.4,-89.125
17201,2021-03-31 18:00:00,0.0017135262023657,42.4,-89.125,,,
17201,2021-04-01 00:00:00,,,,283.7449951171875,42.4,-89.125
17201,2021-04-30 18:00:00,0.00237901206128295,42.4,-89.125,,,
17201,2021-05-01 00:00:00,,,,288.8367919921875,42.4,-89.125
17201,2021-05-31 18:00:00,0.0033906816970556497,42.4,-89.125,,,
17201,2021-06-01 00:00:00,,,,297.268310546875,42.4,-89.125
17201,2021-06-30 18:00:00,0.0012563942000269,42.4,-89.125,,,
17201,2021-07-01 00:00:00,,,,296.9688720703125,42.4,-89.125
17201,2021-07-31 18:00:00,0.0022495507728307997,42.4,-89.125,,,
17201,2021-08-01 00:00:00,,,,297.26416015625,42.4,-89.125
17201,2021-08-31 18:00:00,0.00193614349700505,42.4,-89.125,,,
17201,2021-09-01 00:00:00,,,,293.2146301269531,42.4,-89.125
17201,2021-09-30 18:00:00,0.00375477061606935,42.4,-89.125,,,
17201,2021-10-01 00:00:00,,,,287.4620361328125,42.4,-89.125
17201,2021-10-31 18:00:00,0.00038910494185980004,42.4,-89.125,,,
